,images_path,anns_path
2183,/content/coco/images/train2017/000000070744.jpg,/content/coco/images/train2017/000000070744.xml
2184,/content/coco/images/train2017/000000070804.jpg,/content/coco/images/train2017/000000070804.xml
2185,/content/coco/images/train2017/000000070815.jpg,/content/coco/images/train2017/000000070815.xml
2186,/content/coco/images/train2017/000000070861.jpg,/content/coco/images/train2017/000000070861.xml
2187,/content/coco/images/train2017/000000071043.jpg,/content/coco/images/train2017/000000071043.xml
2188,/content/coco/images/train2017/000000071109.jpg,/content/coco/images/train2017/000000071109.xml
2189,/content/coco/images/train2017/000000071126.jpg,/content/coco/images/train2017/000000071126.xml
2190,/content/coco/images/train2017/000000071182.jpg,/content/coco/images/train2017/000000071182.xml
2191,/content/coco/images/train2017/000000071215.jpg,/content/coco/images/train2017/000000071215.xml
2192,/content/coco/images/train2017/000000071239.jpg,/content/coco/images/train2017/000000071239.xml
2193,/content/coco/images/train2017/000000071256.jpg,/content/coco/images/train2017/000000071256.xml
2194,/content/coco/images/train2017/000000071284.jpg,/content/coco/images/train2017/000000071284.xml
2195,/content/coco/images/train2017/000000071322.jpg,/content/coco/images/train2017/000000071322.xml
2196,/content/coco/images/train2017/000000071339.jpg,/content/coco/images/train2017/000000071339.xml
2197,/content/coco/images/train2017/000000071345.jpg,/content/coco/images/train2017/000000071345.xml
2198,/content/coco/images/train2017/000000071384.jpg,/content/coco/images/train2017/000000071384.xml
2199,/content/coco/images/train2017/000000071385.jpg,/content/coco/images/train2017/000000071385.xml
2200,/content/coco/images/train2017/000000071407.jpg,/content/coco/images/train2017/000000071407.xml
2201,/content/coco/images/train2017/000000071441.jpg,/content/coco/images/train2017/000000071441.xml
2202,/content/coco/images/train2017/000000071499.jpg,/content/coco/images/train2017/000000071499.xml
2203,/content/coco/images/train2017/000000071552.jpg,/content/coco/images/train2017/000000071552.xml
2204,/content/coco/images/train2017/000000071573.jpg,/content/coco/images/train2017/000000071573.xml
2205,/content/coco/images/train2017/000000071603.jpg,/content/coco/images/train2017/000000071603.xml
2206,/content/coco/images/train2017/000000071608.jpg,/content/coco/images/train2017/000000071608.xml
2207,/content/coco/images/train2017/000000071651.jpg,/content/coco/images/train2017/000000071651.xml
2208,/content/coco/images/train2017/000000071667.jpg,/content/coco/images/train2017/000000071667.xml
2209,/content/coco/images/train2017/000000071675.jpg,/content/coco/images/train2017/000000071675.xml
2210,/content/coco/images/train2017/000000071691.jpg,/content/coco/images/train2017/000000071691.xml
2211,/content/coco/images/train2017/000000071714.jpg,/content/coco/images/train2017/000000071714.xml
2212,/content/coco/images/train2017/000000071752.jpg,/content/coco/images/train2017/000000071752.xml
2213,/content/coco/images/train2017/000000071881.jpg,/content/coco/images/train2017/000000071881.xml
2214,/content/coco/images/train2017/000000071883.jpg,/content/coco/images/train2017/000000071883.xml
2215,/content/coco/images/train2017/000000071918.jpg,/content/coco/images/train2017/000000071918.xml
2216,/content/coco/images/train2017/000000071970.jpg,/content/coco/images/train2017/000000071970.xml
2217,/content/coco/images/train2017/000000072011.jpg,/content/coco/images/train2017/000000072011.xml
2218,/content/coco/images/train2017/000000072052.jpg,/content/coco/images/train2017/000000072052.xml
2219,/content/coco/images/train2017/000000072124.jpg,/content/coco/images/train2017/000000072124.xml
2220,/content/coco/images/train2017/000000072133.jpg,/content/coco/images/train2017/000000072133.xml
2221,/content/coco/images/train2017/000000072156.jpg,/content/coco/images/train2017/000000072156.xml
2222,/content/coco/images/train2017/000000072263.jpg,/content/coco/images/train2017/000000072263.xml
2223,/content/coco/images/train2017/000000072282.jpg,/content/coco/images/train2017/000000072282.xml
2224,/content/coco/images/train2017/000000072284.jpg,/content/coco/images/train2017/000000072284.xml
2225,/content/coco/images/train2017/000000072338.jpg,/content/coco/images/train2017/000000072338.xml
2226,/content/coco/images/train2017/000000072373.jpg,/content/coco/images/train2017/000000072373.xml
2227,/content/coco/images/train2017/000000072397.jpg,/content/coco/images/train2017/000000072397.xml
2228,/content/coco/images/train2017/000000072430.jpg,/content/coco/images/train2017/000000072430.xml
2229,/content/coco/images/train2017/000000072514.jpg,/content/coco/images/train2017/000000072514.xml
2230,/content/coco/images/train2017/000000072535.jpg,/content/coco/images/train2017/000000072535.xml
2231,/content/coco/images/train2017/000000072550.jpg,/content/coco/images/train2017/000000072550.xml
2232,/content/coco/images/train2017/000000072565.jpg,/content/coco/images/train2017/000000072565.xml
2233,/content/coco/images/train2017/000000072580.jpg,/content/coco/images/train2017/000000072580.xml
2234,/content/coco/images/train2017/000000072606.jpg,/content/coco/images/train2017/000000072606.xml
2235,/content/coco/images/train2017/000000072612.jpg,/content/coco/images/train2017/000000072612.xml
2236,/content/coco/images/train2017/000000072728.jpg,/content/coco/images/train2017/000000072728.xml
2237,/content/coco/images/train2017/000000072740.jpg,/content/coco/images/train2017/000000072740.xml
2238,/content/coco/images/train2017/000000072776.jpg,/content/coco/images/train2017/000000072776.xml
2239,/content/coco/images/train2017/000000072810.jpg,/content/coco/images/train2017/000000072810.xml
2240,/content/coco/images/train2017/000000072843.jpg,/content/coco/images/train2017/000000072843.xml
2241,/content/coco/images/train2017/000000072895.jpg,/content/coco/images/train2017/000000072895.xml
2242,/content/coco/images/train2017/000000072902.jpg,/content/coco/images/train2017/000000072902.xml
2243,/content/coco/images/train2017/000000072984.jpg,/content/coco/images/train2017/000000072984.xml
2244,/content/coco/images/train2017/000000072987.jpg,/content/coco/images/train2017/000000072987.xml
2245,/content/coco/images/train2017/000000072998.jpg,/content/coco/images/train2017/000000072998.xml
2246,/content/coco/images/train2017/000000073039.jpg,/content/coco/images/train2017/000000073039.xml
2247,/content/coco/images/train2017/000000073075.jpg,/content/coco/images/train2017/000000073075.xml
2248,/content/coco/images/train2017/000000073109.jpg,/content/coco/images/train2017/000000073109.xml
2249,/content/coco/images/train2017/000000073154.jpg,/content/coco/images/train2017/000000073154.xml
2250,/content/coco/images/train2017/000000073163.jpg,/content/coco/images/train2017/000000073163.xml
2251,/content/coco/images/train2017/000000073182.jpg,/content/coco/images/train2017/000000073182.xml
2252,/content/coco/images/train2017/000000073189.jpg,/content/coco/images/train2017/000000073189.xml
2253,/content/coco/images/train2017/000000073192.jpg,/content/coco/images/train2017/000000073192.xml
2254,/content/coco/images/train2017/000000073215.jpg,/content/coco/images/train2017/000000073215.xml
2255,/content/coco/images/train2017/000000073234.jpg,/content/coco/images/train2017/000000073234.xml
2256,/content/coco/images/train2017/000000073235.jpg,/content/coco/images/train2017/000000073235.xml
2257,/content/coco/images/train2017/000000073256.jpg,/content/coco/images/train2017/000000073256.xml
2258,/content/coco/images/train2017/000000073262.jpg,/content/coco/images/train2017/000000073262.xml
2259,/content/coco/images/train2017/000000073339.jpg,/content/coco/images/train2017/000000073339.xml
2260,/content/coco/images/train2017/000000073348.jpg,/content/coco/images/train2017/000000073348.xml
2261,/content/coco/images/train2017/000000073361.jpg,/content/coco/images/train2017/000000073361.xml
2262,/content/coco/images/train2017/000000073413.jpg,/content/coco/images/train2017/000000073413.xml
2263,/content/coco/images/train2017/000000073437.jpg,/content/coco/images/train2017/000000073437.xml
2264,/content/coco/images/train2017/000000073445.jpg,/content/coco/images/train2017/000000073445.xml
2265,/content/coco/images/train2017/000000073496.jpg,/content/coco/images/train2017/000000073496.xml
2266,/content/coco/images/train2017/000000073510.jpg,/content/coco/images/train2017/000000073510.xml
2267,/content/coco/images/train2017/000000073527.jpg,/content/coco/images/train2017/000000073527.xml
2268,/content/coco/images/train2017/000000073541.jpg,/content/coco/images/train2017/000000073541.xml
2269,/content/coco/images/train2017/000000073622.jpg,/content/coco/images/train2017/000000073622.xml
2270,/content/coco/images/train2017/000000073626.jpg,/content/coco/images/train2017/000000073626.xml
2271,/content/coco/images/train2017/000000073647.jpg,/content/coco/images/train2017/000000073647.xml
2272,/content/coco/images/train2017/000000073661.jpg,/content/coco/images/train2017/000000073661.xml
2273,/content/coco/images/train2017/000000073665.jpg,/content/coco/images/train2017/000000073665.xml
2274,/content/coco/images/train2017/000000073731.jpg,/content/coco/images/train2017/000000073731.xml
2275,/content/coco/images/train2017/000000073814.jpg,/content/coco/images/train2017/000000073814.xml
2276,/content/coco/images/train2017/000000073826.jpg,/content/coco/images/train2017/000000073826.xml
2277,/content/coco/images/train2017/000000073837.jpg,/content/coco/images/train2017/000000073837.xml
2278,/content/coco/images/train2017/000000073843.jpg,/content/coco/images/train2017/000000073843.xml
2279,/content/coco/images/train2017/000000073889.jpg,/content/coco/images/train2017/000000073889.xml
2280,/content/coco/images/train2017/000000073974.jpg,/content/coco/images/train2017/000000073974.xml
2281,/content/coco/images/train2017/000000074099.jpg,/content/coco/images/train2017/000000074099.xml
2282,/content/coco/images/train2017/000000074100.jpg,/content/coco/images/train2017/000000074100.xml
2283,/content/coco/images/train2017/000000074159.jpg,/content/coco/images/train2017/000000074159.xml
2284,/content/coco/images/train2017/000000074166.jpg,/content/coco/images/train2017/000000074166.xml
2285,/content/coco/images/train2017/000000074179.jpg,/content/coco/images/train2017/000000074179.xml
2286,/content/coco/images/train2017/000000074213.jpg,/content/coco/images/train2017/000000074213.xml
2287,/content/coco/images/train2017/000000074217.jpg,/content/coco/images/train2017/000000074217.xml
2288,/content/coco/images/train2017/000000074299.jpg,/content/coco/images/train2017/000000074299.xml
2289,/content/coco/images/train2017/000000074411.jpg,/content/coco/images/train2017/000000074411.xml
2290,/content/coco/images/train2017/000000074412.jpg,/content/coco/images/train2017/000000074412.xml
2291,/content/coco/images/train2017/000000074421.jpg,/content/coco/images/train2017/000000074421.xml
2292,/content/coco/images/train2017/000000074429.jpg,/content/coco/images/train2017/000000074429.xml
2293,/content/coco/images/train2017/000000074465.jpg,/content/coco/images/train2017/000000074465.xml
2294,/content/coco/images/train2017/000000074466.jpg,/content/coco/images/train2017/000000074466.xml
2295,/content/coco/images/train2017/000000074523.jpg,/content/coco/images/train2017/000000074523.xml
2296,/content/coco/images/train2017/000000074583.jpg,/content/coco/images/train2017/000000074583.xml
2297,/content/coco/images/train2017/000000074599.jpg,/content/coco/images/train2017/000000074599.xml
2298,/content/coco/images/train2017/000000074722.jpg,/content/coco/images/train2017/000000074722.xml
2299,/content/coco/images/train2017/000000074739.jpg,/content/coco/images/train2017/000000074739.xml
2300,/content/coco/images/train2017/000000074840.jpg,/content/coco/images/train2017/000000074840.xml
2301,/content/coco/images/train2017/000000074842.jpg,/content/coco/images/train2017/000000074842.xml
2302,/content/coco/images/train2017/000000074853.jpg,/content/coco/images/train2017/000000074853.xml
2303,/content/coco/images/train2017/000000074863.jpg,/content/coco/images/train2017/000000074863.xml
2304,/content/coco/images/train2017/000000074927.jpg,/content/coco/images/train2017/000000074927.xml
2305,/content/coco/images/train2017/000000074984.jpg,/content/coco/images/train2017/000000074984.xml
2306,/content/coco/images/train2017/000000075001.jpg,/content/coco/images/train2017/000000075001.xml
2307,/content/coco/images/train2017/000000075052.jpg,/content/coco/images/train2017/000000075052.xml
2308,/content/coco/images/train2017/000000075122.jpg,/content/coco/images/train2017/000000075122.xml
2309,/content/coco/images/train2017/000000075144.jpg,/content/coco/images/train2017/000000075144.xml
2310,/content/coco/images/train2017/000000075170.jpg,/content/coco/images/train2017/000000075170.xml
2311,/content/coco/images/train2017/000000075174.jpg,/content/coco/images/train2017/000000075174.xml
2312,/content/coco/images/train2017/000000075266.jpg,/content/coco/images/train2017/000000075266.xml
2313,/content/coco/images/train2017/000000075283.jpg,/content/coco/images/train2017/000000075283.xml
2314,/content/coco/images/train2017/000000075299.jpg,/content/coco/images/train2017/000000075299.xml
2315,/content/coco/images/train2017/000000075305.jpg,/content/coco/images/train2017/000000075305.xml
2316,/content/coco/images/train2017/000000075308.jpg,/content/coco/images/train2017/000000075308.xml
2317,/content/coco/images/train2017/000000075311.jpg,/content/coco/images/train2017/000000075311.xml
2318,/content/coco/images/train2017/000000075331.jpg,/content/coco/images/train2017/000000075331.xml
2319,/content/coco/images/train2017/000000075352.jpg,/content/coco/images/train2017/000000075352.xml
2320,/content/coco/images/train2017/000000075423.jpg,/content/coco/images/train2017/000000075423.xml
2321,/content/coco/images/train2017/000000075427.jpg,/content/coco/images/train2017/000000075427.xml
2322,/content/coco/images/train2017/000000075474.jpg,/content/coco/images/train2017/000000075474.xml
2323,/content/coco/images/train2017/000000075496.jpg,/content/coco/images/train2017/000000075496.xml
2324,/content/coco/images/train2017/000000075509.jpg,/content/coco/images/train2017/000000075509.xml
2325,/content/coco/images/train2017/000000075516.jpg,/content/coco/images/train2017/000000075516.xml
2326,/content/coco/images/train2017/000000075552.jpg,/content/coco/images/train2017/000000075552.xml
2327,/content/coco/images/train2017/000000075557.jpg,/content/coco/images/train2017/000000075557.xml
2328,/content/coco/images/train2017/000000075585.jpg,/content/coco/images/train2017/000000075585.xml
2329,/content/coco/images/train2017/000000075600.jpg,/content/coco/images/train2017/000000075600.xml
2330,/content/coco/images/train2017/000000075621.jpg,/content/coco/images/train2017/000000075621.xml
2331,/content/coco/images/train2017/000000075668.jpg,/content/coco/images/train2017/000000075668.xml
2332,/content/coco/images/train2017/000000075682.jpg,/content/coco/images/train2017/000000075682.xml
2333,/content/coco/images/train2017/000000075742.jpg,/content/coco/images/train2017/000000075742.xml
2334,/content/coco/images/train2017/000000075818.jpg,/content/coco/images/train2017/000000075818.xml
2335,/content/coco/images/train2017/000000075846.jpg,/content/coco/images/train2017/000000075846.xml
2336,/content/coco/images/train2017/000000075923.jpg,/content/coco/images/train2017/000000075923.xml
2337,/content/coco/images/train2017/000000075927.jpg,/content/coco/images/train2017/000000075927.xml
2338,/content/coco/images/train2017/000000075965.jpg,/content/coco/images/train2017/000000075965.xml
2339,/content/coco/images/train2017/000000075990.jpg,/content/coco/images/train2017/000000075990.xml
2340,/content/coco/images/train2017/000000076009.jpg,/content/coco/images/train2017/000000076009.xml
2341,/content/coco/images/train2017/000000076014.jpg,/content/coco/images/train2017/000000076014.xml
2342,/content/coco/images/train2017/000000076028.jpg,/content/coco/images/train2017/000000076028.xml
2343,/content/coco/images/train2017/000000076082.jpg,/content/coco/images/train2017/000000076082.xml
2344,/content/coco/images/train2017/000000076117.jpg,/content/coco/images/train2017/000000076117.xml
2345,/content/coco/images/train2017/000000076146.jpg,/content/coco/images/train2017/000000076146.xml
2346,/content/coco/images/train2017/000000076245.jpg,/content/coco/images/train2017/000000076245.xml
2347,/content/coco/images/train2017/000000076257.jpg,/content/coco/images/train2017/000000076257.xml
2348,/content/coco/images/train2017/000000076268.jpg,/content/coco/images/train2017/000000076268.xml
2349,/content/coco/images/train2017/000000076308.jpg,/content/coco/images/train2017/000000076308.xml
2350,/content/coco/images/train2017/000000076349.jpg,/content/coco/images/train2017/000000076349.xml
2351,/content/coco/images/train2017/000000076364.jpg,/content/coco/images/train2017/000000076364.xml
2352,/content/coco/images/train2017/000000076476.jpg,/content/coco/images/train2017/000000076476.xml
2353,/content/coco/images/train2017/000000076493.jpg,/content/coco/images/train2017/000000076493.xml
2354,/content/coco/images/train2017/000000076571.jpg,/content/coco/images/train2017/000000076571.xml
2355,/content/coco/images/train2017/000000076595.jpg,/content/coco/images/train2017/000000076595.xml
2356,/content/coco/images/train2017/000000076648.jpg,/content/coco/images/train2017/000000076648.xml
2357,/content/coco/images/train2017/000000076709.jpg,/content/coco/images/train2017/000000076709.xml
2358,/content/coco/images/train2017/000000076721.jpg,/content/coco/images/train2017/000000076721.xml
2359,/content/coco/images/train2017/000000076740.jpg,/content/coco/images/train2017/000000076740.xml
2360,/content/coco/images/train2017/000000076784.jpg,/content/coco/images/train2017/000000076784.xml
2361,/content/coco/images/train2017/000000076844.jpg,/content/coco/images/train2017/000000076844.xml
2362,/content/coco/images/train2017/000000076942.jpg,/content/coco/images/train2017/000000076942.xml
2363,/content/coco/images/train2017/000000076994.jpg,/content/coco/images/train2017/000000076994.xml
2364,/content/coco/images/train2017/000000077012.jpg,/content/coco/images/train2017/000000077012.xml
2365,/content/coco/images/train2017/000000077055.jpg,/content/coco/images/train2017/000000077055.xml
2366,/content/coco/images/train2017/000000077061.jpg,/content/coco/images/train2017/000000077061.xml
2367,/content/coco/images/train2017/000000077067.jpg,/content/coco/images/train2017/000000077067.xml
2368,/content/coco/images/train2017/000000077074.jpg,/content/coco/images/train2017/000000077074.xml
2369,/content/coco/images/train2017/000000077154.jpg,/content/coco/images/train2017/000000077154.xml
2370,/content/coco/images/train2017/000000077160.jpg,/content/coco/images/train2017/000000077160.xml
2371,/content/coco/images/train2017/000000077185.jpg,/content/coco/images/train2017/000000077185.xml
2372,/content/coco/images/train2017/000000077308.jpg,/content/coco/images/train2017/000000077308.xml
2373,/content/coco/images/train2017/000000077310.jpg,/content/coco/images/train2017/000000077310.xml
2374,/content/coco/images/train2017/000000077351.jpg,/content/coco/images/train2017/000000077351.xml
2375,/content/coco/images/train2017/000000077360.jpg,/content/coco/images/train2017/000000077360.xml
2376,/content/coco/images/train2017/000000077383.jpg,/content/coco/images/train2017/000000077383.xml
2377,/content/coco/images/train2017/000000077517.jpg,/content/coco/images/train2017/000000077517.xml
2378,/content/coco/images/train2017/000000077569.jpg,/content/coco/images/train2017/000000077569.xml
2379,/content/coco/images/train2017/000000077601.jpg,/content/coco/images/train2017/000000077601.xml
2380,/content/coco/images/train2017/000000077615.jpg,/content/coco/images/train2017/000000077615.xml
2381,/content/coco/images/train2017/000000077628.jpg,/content/coco/images/train2017/000000077628.xml
2382,/content/coco/images/train2017/000000077643.jpg,/content/coco/images/train2017/000000077643.xml
2383,/content/coco/images/train2017/000000077689.jpg,/content/coco/images/train2017/000000077689.xml
2384,/content/coco/images/train2017/000000077745.jpg,/content/coco/images/train2017/000000077745.xml
2385,/content/coco/images/train2017/000000077806.jpg,/content/coco/images/train2017/000000077806.xml
2386,/content/coco/images/train2017/000000077811.jpg,/content/coco/images/train2017/000000077811.xml
2387,/content/coco/images/train2017/000000077837.jpg,/content/coco/images/train2017/000000077837.xml
2388,/content/coco/images/train2017/000000077854.jpg,/content/coco/images/train2017/000000077854.xml
2389,/content/coco/images/train2017/000000077899.jpg,/content/coco/images/train2017/000000077899.xml
2390,/content/coco/images/train2017/000000077924.jpg,/content/coco/images/train2017/000000077924.xml
2391,/content/coco/images/train2017/000000078023.jpg,/content/coco/images/train2017/000000078023.xml
2392,/content/coco/images/train2017/000000078056.jpg,/content/coco/images/train2017/000000078056.xml
2393,/content/coco/images/train2017/000000078068.jpg,/content/coco/images/train2017/000000078068.xml
2394,/content/coco/images/train2017/000000078075.jpg,/content/coco/images/train2017/000000078075.xml
2395,/content/coco/images/train2017/000000078087.jpg,/content/coco/images/train2017/000000078087.xml
2396,/content/coco/images/train2017/000000078113.jpg,/content/coco/images/train2017/000000078113.xml
2397,/content/coco/images/train2017/000000078196.jpg,/content/coco/images/train2017/000000078196.xml
2398,/content/coco/images/train2017/000000078286.jpg,/content/coco/images/train2017/000000078286.xml
2399,/content/coco/images/train2017/000000078288.jpg,/content/coco/images/train2017/000000078288.xml
2400,/content/coco/images/train2017/000000078307.jpg,/content/coco/images/train2017/000000078307.xml
2401,/content/coco/images/train2017/000000078336.jpg,/content/coco/images/train2017/000000078336.xml
2402,/content/coco/images/train2017/000000078355.jpg,/content/coco/images/train2017/000000078355.xml
2403,/content/coco/images/train2017/000000078361.jpg,/content/coco/images/train2017/000000078361.xml
2404,/content/coco/images/train2017/000000078364.jpg,/content/coco/images/train2017/000000078364.xml
2405,/content/coco/images/train2017/000000078410.jpg,/content/coco/images/train2017/000000078410.xml
2406,/content/coco/images/train2017/000000078412.jpg,/content/coco/images/train2017/000000078412.xml
2407,/content/coco/images/train2017/000000078425.jpg,/content/coco/images/train2017/000000078425.xml
2408,/content/coco/images/train2017/000000078465.jpg,/content/coco/images/train2017/000000078465.xml
2409,/content/coco/images/train2017/000000078469.jpg,/content/coco/images/train2017/000000078469.xml
2410,/content/coco/images/train2017/000000078488.jpg,/content/coco/images/train2017/000000078488.xml
2411,/content/coco/images/train2017/000000078517.jpg,/content/coco/images/train2017/000000078517.xml
2412,/content/coco/images/train2017/000000078537.jpg,/content/coco/images/train2017/000000078537.xml
2413,/content/coco/images/train2017/000000078548.jpg,/content/coco/images/train2017/000000078548.xml
2414,/content/coco/images/train2017/000000078575.jpg,/content/coco/images/train2017/000000078575.xml
2415,/content/coco/images/train2017/000000078627.jpg,/content/coco/images/train2017/000000078627.xml
2416,/content/coco/images/train2017/000000078652.jpg,/content/coco/images/train2017/000000078652.xml
2417,/content/coco/images/train2017/000000078667.jpg,/content/coco/images/train2017/000000078667.xml
2418,/content/coco/images/train2017/000000078696.jpg,/content/coco/images/train2017/000000078696.xml
2419,/content/coco/images/train2017/000000078813.jpg,/content/coco/images/train2017/000000078813.xml
2420,/content/coco/images/train2017/000000078868.jpg,/content/coco/images/train2017/000000078868.xml
2421,/content/coco/images/train2017/000000078896.jpg,/content/coco/images/train2017/000000078896.xml
2422,/content/coco/images/train2017/000000078977.jpg,/content/coco/images/train2017/000000078977.xml
2423,/content/coco/images/train2017/000000078982.jpg,/content/coco/images/train2017/000000078982.xml
2424,/content/coco/images/train2017/000000079024.jpg,/content/coco/images/train2017/000000079024.xml
2425,/content/coco/images/train2017/000000079069.jpg,/content/coco/images/train2017/000000079069.xml
2426,/content/coco/images/train2017/000000079083.jpg,/content/coco/images/train2017/000000079083.xml
2427,/content/coco/images/train2017/000000079106.jpg,/content/coco/images/train2017/000000079106.xml
2428,/content/coco/images/train2017/000000079191.jpg,/content/coco/images/train2017/000000079191.xml
2429,/content/coco/images/train2017/000000079230.jpg,/content/coco/images/train2017/000000079230.xml
2430,/content/coco/images/train2017/000000079268.jpg,/content/coco/images/train2017/000000079268.xml
2431,/content/coco/images/train2017/000000079303.jpg,/content/coco/images/train2017/000000079303.xml
2432,/content/coco/images/train2017/000000079333.jpg,/content/coco/images/train2017/000000079333.xml
2433,/content/coco/images/train2017/000000079357.jpg,/content/coco/images/train2017/000000079357.xml
2434,/content/coco/images/train2017/000000079392.jpg,/content/coco/images/train2017/000000079392.xml
2435,/content/coco/images/train2017/000000079459.jpg,/content/coco/images/train2017/000000079459.xml
2436,/content/coco/images/train2017/000000079481.jpg,/content/coco/images/train2017/000000079481.xml
2437,/content/coco/images/train2017/000000079498.jpg,/content/coco/images/train2017/000000079498.xml
2438,/content/coco/images/train2017/000000079563.jpg,/content/coco/images/train2017/000000079563.xml
2439,/content/coco/images/train2017/000000079628.jpg,/content/coco/images/train2017/000000079628.xml
2440,/content/coco/images/train2017/000000079632.jpg,/content/coco/images/train2017/000000079632.xml
2441,/content/coco/images/train2017/000000079654.jpg,/content/coco/images/train2017/000000079654.xml
2442,/content/coco/images/train2017/000000079733.jpg,/content/coco/images/train2017/000000079733.xml
2443,/content/coco/images/train2017/000000079798.jpg,/content/coco/images/train2017/000000079798.xml
2444,/content/coco/images/train2017/000000079802.jpg,/content/coco/images/train2017/000000079802.xml
2445,/content/coco/images/train2017/000000079831.jpg,/content/coco/images/train2017/000000079831.xml
2446,/content/coco/images/train2017/000000079841.jpg,/content/coco/images/train2017/000000079841.xml
2447,/content/coco/images/train2017/000000079912.jpg,/content/coco/images/train2017/000000079912.xml
2448,/content/coco/images/train2017/000000079930.jpg,/content/coco/images/train2017/000000079930.xml
2449,/content/coco/images/train2017/000000079955.jpg,/content/coco/images/train2017/000000079955.xml
2450,/content/coco/images/train2017/000000079966.jpg,/content/coco/images/train2017/000000079966.xml
2451,/content/coco/images/train2017/000000079968.jpg,/content/coco/images/train2017/000000079968.xml
2452,/content/coco/images/train2017/000000079975.jpg,/content/coco/images/train2017/000000079975.xml
2453,/content/coco/images/train2017/000000080090.jpg,/content/coco/images/train2017/000000080090.xml
2454,/content/coco/images/train2017/000000080117.jpg,/content/coco/images/train2017/000000080117.xml
2455,/content/coco/images/train2017/000000080185.jpg,/content/coco/images/train2017/000000080185.xml
2456,/content/coco/images/train2017/000000080231.jpg,/content/coco/images/train2017/000000080231.xml
2457,/content/coco/images/train2017/000000080260.jpg,/content/coco/images/train2017/000000080260.xml
2458,/content/coco/images/train2017/000000080304.jpg,/content/coco/images/train2017/000000080304.xml
2459,/content/coco/images/train2017/000000080305.jpg,/content/coco/images/train2017/000000080305.xml
2460,/content/coco/images/train2017/000000080341.jpg,/content/coco/images/train2017/000000080341.xml
2461,/content/coco/images/train2017/000000080389.jpg,/content/coco/images/train2017/000000080389.xml
2462,/content/coco/images/train2017/000000080391.jpg,/content/coco/images/train2017/000000080391.xml
2463,/content/coco/images/train2017/000000080431.jpg,/content/coco/images/train2017/000000080431.xml
2464,/content/coco/images/train2017/000000080441.jpg,/content/coco/images/train2017/000000080441.xml
2465,/content/coco/images/train2017/000000080471.jpg,/content/coco/images/train2017/000000080471.xml
2466,/content/coco/images/train2017/000000080475.jpg,/content/coco/images/train2017/000000080475.xml
2467,/content/coco/images/train2017/000000080564.jpg,/content/coco/images/train2017/000000080564.xml
2468,/content/coco/images/train2017/000000080686.jpg,/content/coco/images/train2017/000000080686.xml
2469,/content/coco/images/train2017/000000080708.jpg,/content/coco/images/train2017/000000080708.xml
2470,/content/coco/images/train2017/000000080725.jpg,/content/coco/images/train2017/000000080725.xml
2471,/content/coco/images/train2017/000000080737.jpg,/content/coco/images/train2017/000000080737.xml
2472,/content/coco/images/train2017/000000080789.jpg,/content/coco/images/train2017/000000080789.xml
2473,/content/coco/images/train2017/000000080792.jpg,/content/coco/images/train2017/000000080792.xml
2474,/content/coco/images/train2017/000000080808.jpg,/content/coco/images/train2017/000000080808.xml
2475,/content/coco/images/train2017/000000080928.jpg,/content/coco/images/train2017/000000080928.xml
2476,/content/coco/images/train2017/000000080969.jpg,/content/coco/images/train2017/000000080969.xml
2477,/content/coco/images/train2017/000000080980.jpg,/content/coco/images/train2017/000000080980.xml
2478,/content/coco/images/train2017/000000081009.jpg,/content/coco/images/train2017/000000081009.xml
2479,/content/coco/images/train2017/000000081054.jpg,/content/coco/images/train2017/000000081054.xml
2480,/content/coco/images/train2017/000000081070.jpg,/content/coco/images/train2017/000000081070.xml
2481,/content/coco/images/train2017/000000081084.jpg,/content/coco/images/train2017/000000081084.xml
2482,/content/coco/images/train2017/000000081102.jpg,/content/coco/images/train2017/000000081102.xml
2483,/content/coco/images/train2017/000000081103.jpg,/content/coco/images/train2017/000000081103.xml
2484,/content/coco/images/train2017/000000081127.jpg,/content/coco/images/train2017/000000081127.xml
2485,/content/coco/images/train2017/000000081188.jpg,/content/coco/images/train2017/000000081188.xml
2486,/content/coco/images/train2017/000000081206.jpg,/content/coco/images/train2017/000000081206.xml
2487,/content/coco/images/train2017/000000081287.jpg,/content/coco/images/train2017/000000081287.xml
2488,/content/coco/images/train2017/000000081296.jpg,/content/coco/images/train2017/000000081296.xml
2489,/content/coco/images/train2017/000000081308.jpg,/content/coco/images/train2017/000000081308.xml
2490,/content/coco/images/train2017/000000081317.jpg,/content/coco/images/train2017/000000081317.xml
2491,/content/coco/images/train2017/000000081336.jpg,/content/coco/images/train2017/000000081336.xml
2492,/content/coco/images/train2017/000000081383.jpg,/content/coco/images/train2017/000000081383.xml
2493,/content/coco/images/train2017/000000081416.jpg,/content/coco/images/train2017/000000081416.xml
2494,/content/coco/images/train2017/000000081434.jpg,/content/coco/images/train2017/000000081434.xml
2495,/content/coco/images/train2017/000000081443.jpg,/content/coco/images/train2017/000000081443.xml
2496,/content/coco/images/train2017/000000081567.jpg,/content/coco/images/train2017/000000081567.xml
2497,/content/coco/images/train2017/000000081585.jpg,/content/coco/images/train2017/000000081585.xml
2498,/content/coco/images/train2017/000000081593.jpg,/content/coco/images/train2017/000000081593.xml
2499,/content/coco/images/train2017/000000081622.jpg,/content/coco/images/train2017/000000081622.xml
